gene ID,log2FC,p-value
CGI_10007455,0.316550404,0.021148348
CGI_10024654,0.427455275,0.021365738
CGI_10005611,0.386014004,0.021413124
CGI_10007557,0.372899077,0.021413124
CGI_10011846,0.528790606,0.021520155
CGI_10003780,-0.426399973,0.021660131
CGI_10021321,0.513065468,0.021807707
CGI_10017474,-0.551373152,0.021839884
CGI_10005928,-0.278551354,0.02204983
CGI_10012679,0.26884041,0.02204983
CGI_10007383,0.368504077,0.02223076
CGI_10013656,-0.453619487,0.02223076
CGI_10020865,0.561302639,0.02223076
CGI_10012145,0.515071006,0.022278429
CGI_10026750,-0.23985755,0.022288575
CGI_10022817,0.513268207,0.022565392
CGI_10007774,0.262011614,0.022696808
CGI_10014536,0.47455792,0.022832275
CGI_10006272,-0.275771134,0.022915043
CGI_10006614,-0.239014219,0.02304448
CGI_10003930,0.347335435,0.023065248
CGI_10026506,0.517801645,0.023165796
CGI_10012493,0.411740177,0.023237374
CGI_10014107,0.302413713,0.023237374
CGI_10023501,0.489808714,0.023257618
CGI_10008416,-0.24411383,0.023732999
CGI_10019048,-0.222846889,0.023778088
CGI_10019932,-0.410781009,0.023778088
CGI_10009179,0.455118451,0.023806568
CGI_10008445,-0.273537422,0.023938024
CGI_10011184,0.479907443,0.023938024
CGI_10014371,-0.555049822,0.023938024
CGI_10006950,0.501837462,0.024168274
CGI_10016131,0.361354597,0.024498988
CGI_10027077,0.340402718,0.024501379
CGI_10026122,0.54201667,0.025110582
CGI_10008507,0.349278446,0.025309925
CGI_10013052,-0.321865126,0.025504954
CGI_10002918,0.512845841,0.026090171
CGI_10002476,0.540929033,0.026774269
CGI_10010440,0.26458022,0.026774269
CGI_10024047,-0.283199806,0.026774269
CGI_10025444,-0.382521612,0.026774269
CGI_10018139,0.457540425,0.026898451
CGI_10004711,0.388592026,0.026962499
CGI_10010430,-0.259610902,0.026992873
CGI_10024481,0.380056823,0.026992873
CGI_10019870,0.520508542,0.027987622
CGI_10000507,-0.478974744,0.028253394
CGI_10011096,-0.246784344,0.028253394
CGI_10017403,-0.26407016,0.028280824
CGI_10021476,0.403520221,0.02865788
CGI_10001474,0.449974663,0.028817452
CGI_10022184,0.298810169,0.028927373
CGI_10004300,0.289837659,0.02896287
CGI_10026338,0.413046119,0.028970052
CGI_10019866,-0.502399642,0.029026911
CGI_10008867,0.219960123,0.029063207
CGI_10010404,0.387274275,0.02907267
CGI_10006557,0.247964531,0.029282263
CGI_10007627,-0.345044406,0.029834924
CGI_10006761,-0.339366118,0.030093667
CGI_10028574,-0.261487399,0.030183542
CGI_10027765,-0.325624782,0.030230561
CGI_10010606,0.38652137,0.030469983
CGI_10020532,0.331617723,0.03054235
CGI_10022116,0.358285339,0.031103919
CGI_10021276,0.302454135,0.031551901
CGI_10016952,0.48265543,0.031853333
CGI_10025470,0.425042516,0.031947501
CGI_10013780,0.257078059,0.032456414
CGI_10003850,0.318665914,0.032644729
CGI_10014265,0.421139892,0.032979614
CGI_10022550,0.495518857,0.033097449
CGI_10015746,-0.270296667,0.033379445
CGI_10027444,0.535533196,0.033379445
CGI_10014243,-0.226945255,0.033456516
CGI_10008950,-0.25214497,0.033685973
CGI_10024758,0.519814088,0.033685973
CGI_10026732,0.247112612,0.034377986
CGI_10006580,0.410634919,0.034450367
CGI_10021896,0.530529841,0.034450367
CGI_10028553,-0.535941416,0.034450367
CGI_10013903,0.499269167,0.034501632
CGI_10003368,-0.410356845,0.034631031
CGI_10020630,-0.274900843,0.034631031
CGI_10008722,0.524826863,0.034726426
CGI_10022696,0.347884896,0.034946895
CGI_10022273,-0.499407206,0.035191318
CGI_10010483,-0.277722257,0.035303619
CGI_10003535,-0.279904615,0.03607403
CGI_10013393,0.393824915,0.036189078
CGI_10017655,0.334808018,0.036189078
CGI_10024989,0.199749856,0.036739561
CGI_10012807,0.356240977,0.036911683
CGI_10002436,0.392480696,0.036984159
CGI_10016586,-0.507024188,0.037014895
CGI_10023513,0.226984207,0.037014895
CGI_10013503,-0.192309766,0.037198378
CGI_10025059,-0.281055088,0.037293605
CGI_10008319,0.406914944,0.037673338
CGI_10003745,-0.237199044,0.037823309
CGI_10008413,0.365989469,0.037885834
CGI_10000462,0.448787566,0.038895052
CGI_10013532,0.455575308,0.038941139
CGI_10013530,0.299262985,0.039037854
CGI_10009550,0.527468817,0.039176783
CGI_10011415,0.400789308,0.039237888
CGI_10014933,0.518770072,0.039731491
CGI_10007169,0.302838015,0.039852321
CGI_10021551,0.492632427,0.039852965
CGI_10020049,-0.315861115,0.040027648
CGI_10005877,0.268262891,0.040079427
CGI_10011171,0.511487875,0.040079427
CGI_10026054,0.203932472,0.04037475
CGI_10015666,0.347007639,0.040678647
CGI_10021267,0.428102584,0.040678647
CGI_10012434,0.406187652,0.041008074
CGI_10022944,0.485305289,0.042164762
CGI_10026610,0.284024345,0.042262619
CGI_10022073,-0.308653953,0.042286261
CGI_10010064,-0.29582094,0.042447637
CGI_10010838,-0.487776546,0.042447637
CGI_10013259,0.277865498,0.042447637
CGI_10020845,0.463288585,0.042447637
CGI_10009398,0.479623654,0.043105641
CGI_10000106,0.512598778,0.043294826
CGI_10003225,0.413214652,0.04348775
CGI_10005155,0.407566506,0.04356896
CGI_10019513,-0.297101519,0.043752609
CGI_10003627,-0.298576984,0.044236889
CGI_10016884,-0.268440907,0.044386329
CGI_10019222,0.512548605,0.044679449
CGI_10011724,0.471867858,0.044698268
CGI_10017659,0.293238788,0.045050724
CGI_10001246,0.418235092,0.045329654
CGI_10017522,-0.358642645,0.045476841
CGI_10008833,0.359779585,0.045495091
CGI_10006745,-0.384694048,0.045598586
CGI_10017548,-0.327461888,0.045724288
CGI_10007434,0.483192146,0.045739363
CGI_10018536,0.486226739,0.045776914
CGI_10016569,-0.203090484,0.045865433
CGI_10018670,-0.228911929,0.045865433
CGI_10027712,-0.244740307,0.046148242
CGI_10008812,-0.248829889,0.046157941
CGI_10011088,0.271506202,0.046338345
CGI_10023324,0.510867567,0.046362347
CGI_10002396,0.476113526,0.046583894
CGI_10005393,0.279267267,0.046583894
CGI_10006875,-0.402852723,0.046583894
CGI_10020696,-0.262984951,0.046856795
CGI_10017617,0.364632061,0.047313774
CGI_10002320,0.462914533,0.047755698
CGI_10004030,0.386583578,0.047755698
CGI_10005362,0.500206409,0.047755698
CGI_10007796,-0.279753616,0.047755698
CGI_10009762,0.270423106,0.047755698
CGI_10023850,-0.232355258,0.047755698
CGI_10025143,0.336396497,0.047755698
CGI_10028291,-0.244174572,0.047755698
CGI_10003693,0.496222936,0.048203697
CGI_10021415,0.458982289,0.048203697
CGI_10028338,-0.219229617,0.048206119
CGI_10002695,0.325511721,0.048363501
CGI_10000408,-0.204821718,0.04859979
CGI_10023643,-0.478082166,0.04859979
CGI_10008030,0.405728617,0.048766211
CGI_10019249,0.347830135,0.04888183
CGI_10024891,0.381964427,0.04888183
CGI_10013543,0.41940406,0.049201095
CGI_10014473,-0.196743277,0.049201095
CGI_10026076,-0.476567282,0.049201095
CGI_10001075,0.511808491,0.049245298
CGI_10019101,0.495189793,0.049245298
CGI_10006579,0.267826341,0.049676214
CGI_10000713,0.512182539,0.04976861
CGI_10024428,0.463763025,0.04976861
CGI_10012323,0.321376933,0.04983677
CGI_10012922,0.339192675,0.049919254
CGI_10012698,0.485672932,0.050348898
CGI_10009634,-0.379305656,0.050607015
CGI_10023785,-0.251244951,0.050695125
CGI_10018198,0.374503614,0.050967501
CGI_10015640,-0.276537618,0.051162686
CGI_10026145,0.246005242,0.051261547
CGI_10015945,-0.454197014,0.051406526
CGI_10002037,0.37305556,0.051511999
CGI_10019594,0.470383385,0.051511999
CGI_10028038,0.365984884,0.051511999
CGI_10011953,0.483450507,0.05173239
CGI_10016804,0.342265207,0.051895063
CGI_10026352,0.348350028,0.051895063
CGI_10006199,-0.24037109,0.052330435
CGI_10016836,-0.295685877,0.052330435
CGI_10007006,0.364597542,0.05252542
CGI_10024276,-0.336522858,0.05252542
CGI_10020549,0.45124754,0.052842792
CGI_10014476,0.313542176,0.052857669
CGI_10008814,-0.271581386,0.053407495
CGI_10016276,0.266938287,0.05346607
CGI_10024171,-0.332759833,0.05346607
CGI_10024252,0.455625213,0.053789446
CGI_10003484,0.460413267,0.053983984
CGI_10007040,-0.338788863,0.053983984
CGI_10012352,-0.227731684,0.054363593
CGI_10019949,0.402028575,0.054433708
CGI_10004402,0.422970254,0.054553724
CGI_10010209,-0.395735205,0.054553724
CGI_10025402,0.423536747,0.055002858
CGI_10028360,-0.352103227,0.05530094
CGI_10005531,-0.337951348,0.055543634
CGI_10007173,0.499481523,0.055769266
CGI_10006418,0.285592696,0.056073837
CGI_10014153,-0.18779129,0.056228836
CGI_10021111,-0.261920579,0.056403897
CGI_10023466,-0.372784384,0.05715685
CGI_10026293,-0.290052229,0.05715685
CGI_10022975,0.422103269,0.057166685
CGI_10007992,0.277464146,0.057175182
CGI_10020948,0.335963623,0.057175182
CGI_10013370,-0.249275934,0.057329225
CGI_10011040,-0.357789509,0.057517635
CGI_10023356,-0.266065946,0.057650974
CGI_10010573,0.489326097,0.057726108
CGI_10015146,0.376449279,0.057726108
CGI_10021367,0.454310954,0.057787019
CGI_10009560,0.235528431,0.057985451
CGI_10014403,0.327482678,0.058638978
CGI_10018347,0.261546128,0.058704965
CGI_10012965,0.264674462,0.058747574
CGI_10025922,-0.291012976,0.058821634
CGI_10001530,0.325315226,0.059215034
CGI_10005186,0.430689346,0.059240423
CGI_10022018,-0.441308365,0.059705296
CGI_10026291,0.341707318,0.059724823
CGI_10003796,-0.332338987,0.06003651
CGI_10006413,0.216324536,0.06003651
CGI_10006278,-0.224362764,0.060129676
CGI_10010089,0.466077592,0.06041618
CGI_10015743,-0.288074205,0.060780272
CGI_10026674,-0.356635594,0.060825388
CGI_10023268,0.354004094,0.06085136
CGI_10004477,-0.221935805,0.060993802
CGI_10005854,-0.280294884,0.060993802
CGI_10025217,-0.48236981,0.061313619
CGI_10019713,0.290202425,0.061334525
CGI_10010906,-0.21557566,0.061511008
CGI_10001813,-0.23726669,0.062249588
CGI_10021600,0.497615173,0.062418539
CGI_10022115,0.389461416,0.062418539
CGI_10028286,0.327191428,0.062418539
CGI_10023477,0.435744749,0.062469865
CGI_10012158,-0.255992081,0.062573655
CGI_10008725,-0.32691809,0.062621545
CGI_10015771,0.493353366,0.062621545
CGI_10018392,0.320697913,0.062621545
CGI_10020894,0.385813766,0.062621545
CGI_10025026,0.331411455,0.062621545
CGI_10007070,0.287331426,0.062686337
CGI_10026522,0.493647239,0.063117511
CGI_10007960,0.356690535,0.063635013
CGI_10025716,0.349261519,0.063739901
CGI_10005851,-0.20434486,0.063786464
CGI_10018566,0.354140218,0.064068696
CGI_10010422,0.320556645,0.06420789
CGI_10003439,0.449797173,0.064330223
CGI_10017903,-0.242920202,0.064330223
CGI_10009480,-0.388823449,0.064696314
CGI_10012174,-0.327371146,0.064696314
CGI_10017317,-0.241969443,0.065014382
CGI_10024724,-0.387513861,0.065014382
CGI_10015764,0.352640309,0.065247772
CGI_10023376,-0.316902513,0.06554636
CGI_10021424,-0.221210901,0.065677724
CGI_10025495,-0.468348004,0.065901541
CGI_10001843,0.368031771,0.06628489
CGI_10008154,-0.266609927,0.06628489
CGI_10009186,-0.388741096,0.06628489
CGI_10009212,0.231718492,0.06628489
CGI_10023396,0.479001581,0.06628489
CGI_10023895,-0.45931598,0.06628489
CGI_10025681,-0.208037841,0.06628489
CGI_10026972,-0.451763034,0.06628489
CGI_10002871,0.444894093,0.066685575
CGI_10004201,-0.444517027,0.067577876
CGI_10015159,0.434150008,0.06823365
CGI_10022956,-0.257606834,0.06823365
CGI_10024552,0.310874374,0.068303572
CGI_10015468,-0.301615866,0.068336091
CGI_10009066,0.465823155,0.068870709
CGI_10007496,-0.329257615,0.06892326
CGI_10012310,0.417103784,0.069466781
CGI_10024647,-0.342687214,0.069489459
CGI_10019928,-0.283887611,0.069561349
CGI_10003666,-0.344771305,0.069632463
CGI_10005722,-0.304627386,0.069632463
CGI_10009593,-0.421281873,0.069701313
CGI_10020584,-0.209981537,0.070940799
CGI_10004695,-0.32828414,0.071426541
CGI_10015805,-0.327362776,0.071426541
CGI_10019780,0.395481286,0.071605548
CGI_10007124,0.48686945,0.072101528
CGI_10012432,-0.305961267,0.072101528
CGI_10007145,-0.298139295,0.072166216
CGI_10027325,0.387096608,0.072565728
CGI_10028505,0.220746624,0.072565728
CGI_10000812,0.471253602,0.072661059
CGI_10003408,0.228807608,0.072661059
CGI_10003650,0.350002594,0.072661059
CGI_10018486,-0.321146362,0.072661059
CGI_10024968,0.350722555,0.072661059
CGI_10013586,0.471221364,0.072785949
CGI_10025781,0.448704921,0.073416036
CGI_10008662,-0.290515456,0.073817383
CGI_10009158,0.292232119,0.074051895
CGI_10019674,0.205486133,0.074518498
CGI_10024971,0.349050729,0.074518498
CGI_10018023,0.453035488,0.074925492
CGI_10026053,0.30757477,0.074925492
CGI_10016141,0.240200793,0.075134199
CGI_10001632,-0.232513073,0.075429779
CGI_10025150,0.481152498,0.075429779
CGI_10027910,0.339429962,0.075429779
CGI_10006368,0.282969522,0.075544679
CGI_10025029,-0.224113773,0.075600483
CGI_10000865,0.235601186,0.075913356
CGI_10019865,0.421079258,0.07637934
CGI_10026997,0.453751763,0.07637934
CGI_10020224,0.331546261,0.077109562
CGI_10024146,-0.372838256,0.077109562
CGI_10016751,0.454133944,0.077645501
CGI_10021058,0.475836182,0.077645501
CGI_10013526,0.269626042,0.078101685
CGI_10006249,0.32875233,0.078312786
CGI_10014931,0.419531286,0.078312786
CGI_10016215,-0.249229376,0.078798508
CGI_10010243,-0.22228237,0.078812734
CGI_10025765,0.334662359,0.078812734
CGI_10019408,0.430497539,0.0799262
CGI_10017707,-0.331644633,0.080398023
CGI_10026340,0.200392606,0.080417994
CGI_10013089,0.285872915,0.081803519
CGI_10011376,0.338111292,0.081828505
CGI_10001869,0.402647404,0.082427752
CGI_10007172,0.368504981,0.082732082
CGI_10017883,0.387810479,0.082792228
CGI_10004067,0.457712908,0.082899739
CGI_10011798,0.447401603,0.083253192
CGI_10006258,-0.335675404,0.084590577
CGI_10009454,0.298812467,0.084590577
CGI_10012135,0.457468534,0.084590577
CGI_10020283,0.300917048,0.084590577
CGI_10004819,0.449376146,0.08472967
CGI_10015180,0.254328522,0.084867373
CGI_10017709,0.211731232,0.084998821
CGI_10014928,0.325129297,0.085317823
CGI_10014146,0.334174498,0.08553481
CGI_10017299,0.44394639,0.08553481
CGI_10023629,0.44500811,0.08553481
CGI_10009124,0.409922851,0.08569938
CGI_10011160,-0.203541593,0.08569938
CGI_10018647,0.309342647,0.08569938
CGI_10012908,-0.247937039,0.086126005
CGI_10008702,-0.284749913,0.086612985
CGI_10025860,-0.441331902,0.086950275
CGI_10024265,0.238336441,0.087064968
CGI_10027094,-0.204713865,0.087109563
CGI_10018941,-0.269746761,0.087266503
CGI_10007981,0.408714031,0.087803148
CGI_10022215,-0.208900546,0.087861836
CGI_10026947,-0.383032788,0.088292595
CGI_10025220,-0.337647067,0.088369058
CGI_10022616,-0.251254093,0.089084569
CGI_10005106,0.313281551,0.08915044
CGI_10020266,-0.296156373,0.089456112
CGI_10003050,-0.256902416,0.08946717
CGI_10012483,0.332156508,0.089565235
CGI_10018933,-0.223902709,0.089565235
CGI_10026985,-0.200707784,0.09075957
CGI_10020466,0.323094613,0.090803989
CGI_10011586,0.318028246,0.090860896
CGI_10028638,0.461741346,0.090860896
CGI_10003226,0.463411603,0.091004002
CGI_10004221,0.469215991,0.091347397
CGI_10027513,0.450603578,0.091347397
CGI_10021069,0.221336667,0.09138716
CGI_10025410,-0.19484874,0.09138716
CGI_10002446,-0.215706852,0.091708086
CGI_10027623,0.39838702,0.091708086
CGI_10016359,0.332722157,0.091868955
CGI_10003227,0.466721721,0.091885573
CGI_10012347,0.341675932,0.092170694
CGI_10007266,0.469105551,0.092744224
CGI_10027745,0.44471882,0.092799529
CGI_10003208,-0.444359292,0.092872226
CGI_10007953,-0.246074352,0.093529298
CGI_10012697,0.350255743,0.093529298
CGI_10005205,0.260474895,0.093574196
CGI_10006154,0.373979213,0.093574196
CGI_10006509,-0.301110976,0.093574196
CGI_10012353,-0.220085948,0.093574196
CGI_10020212,-0.237239994,0.093643412
CGI_10027907,0.46578237,0.093643412
CGI_10019711,-0.206358239,0.094348203
CGI_10019822,-0.20313151,0.094348203
CGI_10020614,-0.252631651,0.094458062
CGI_10007298,0.463668131,0.094873333
CGI_10026577,0.364492338,0.095188257
CGI_10019170,0.299535279,0.09553152
CGI_10022545,-0.355433553,0.096013222
CGI_10004855,0.382622528,0.096138664
CGI_10005277,0.242963266,0.096138664
CGI_10021712,-0.16504409,0.096138664
CGI_10008599,-0.361063429,0.096366491
CGI_10023403,-0.366868593,0.097500318
CGI_10007346,-0.293754312,0.097811701
CGI_10019974,-0.28235961,0.098615711
CGI_10023863,-0.381435604,0.098615711
CGI_10021486,0.260402364,0.098987481
CGI_10005704,0.463058324,0.099526424
CGI_10015868,-0.245934602,0.10010597
CGI_10019951,0.429777238,0.10041689
CGI_10011877,0.318972305,0.100476003
CGI_10023634,0.312538568,0.101222013
CGI_10006595,0.4503603,0.101401513
CGI_10017198,-0.308481048,0.101401513
CGI_10000542,0.460499346,0.101508736
CGI_10019485,0.462808264,0.101534833
CGI_10028918,0.461729961,0.101548806
CGI_10028492,0.451476281,0.101824183
CGI_10024068,0.463130262,0.101843087
CGI_10018759,0.329841887,0.103090656
CGI_10019392,-0.215682521,0.103207931
CGI_10019149,0.280404652,0.103902042
CGI_10025508,-0.290047886,0.103976057
CGI_10000701,0.264444252,0.104760576
CGI_10006814,0.451760539,0.105160915
CGI_10000870,-0.458640524,0.105644076
CGI_10020090,0.430586649,0.106026476
CGI_10021663,-0.243889104,0.106026476
CGI_10004162,0.318153172,0.10706772
CGI_10015973,-0.315700334,0.107099579
CGI_10020341,0.296356506,0.107099579
CGI_10000411,0.279744966,0.107274932
CGI_10018758,0.408704617,0.108010888
CGI_10006720,0.455892313,0.108615571
CGI_10014154,-0.22293166,0.108615571
CGI_10026115,-0.226110203,0.108615571
CGI_10006318,-0.321756899,0.108645967
CGI_10011033,0.405640958,0.109091271
CGI_10018058,0.372664373,0.109091271
CGI_10007421,0.34126362,0.109314128
CGI_10024411,0.456319439,0.109352462
CGI_10012829,0.285203821,0.109618052
CGI_10017478,-0.412070784,0.109618052
CGI_10027521,-0.228102876,0.10975307
CGI_10024571,0.405600284,0.109777394
CGI_10016408,-0.19301863,0.109891379
CGI_10010541,0.253521214,0.109944839
CGI_10023739,-0.330751218,0.109944839
CGI_10011199,0.374180494,0.110908677
CGI_10021713,-0.28331309,0.111183633
CGI_10018991,-0.209592113,0.111218862
CGI_10008213,-0.318323327,0.111588881
CGI_10021031,0.406648621,0.112028276
CGI_10007174,-0.406874776,0.112281338
CGI_10006627,-0.431323395,0.112569116
CGI_10002411,0.448074771,0.11308076
CGI_10009091,-0.249440216,0.11308076
CGI_10020548,-0.341104985,0.11308076
CGI_10007866,-0.199403536,0.113091283
CGI_10022695,-0.250855389,0.114058791
CGI_10020342,0.403637024,0.114534274
CGI_10027039,-0.305875355,0.115150301
CGI_10027832,-0.283735261,0.115150301
CGI_10012181,-0.244880209,0.115509347
CGI_10023130,-0.313036716,0.115509347
CGI_10009807,0.451267979,0.115565023
CGI_10008332,0.20306437,0.115694738
CGI_10025870,0.35209378,0.115694738
CGI_10000658,0.445671628,0.115695586
CGI_10019458,0.257774462,0.115695586
CGI_10021676,-0.210895013,0.115695586
CGI_10020644,0.422125989,0.115830892
CGI_10025780,-0.318983491,0.116123096
CGI_10008509,-0.244952433,0.116413345
CGI_10016448,-0.187753888,0.117138389
CGI_10018610,0.44730447,0.117138389
CGI_10008036,-0.348741664,0.117200884
CGI_10027312,0.237956716,0.117200884
CGI_10005861,0.313233068,0.117325818
CGI_10014547,-0.208149628,0.11762578
CGI_10020660,-0.239033507,0.11762578
CGI_10000669,0.184535595,0.117628908
CGI_10006020,-0.261905491,0.117706598
CGI_10007922,0.237354055,0.11779976
CGI_10003351,0.451714756,0.117858069
CGI_10013928,0.387407052,0.117858069
CGI_10027516,-0.279774688,0.117865003
CGI_10028062,-0.279383024,0.117865003
CGI_10014333,-0.448730285,0.118307033
CGI_10020450,-0.300116627,0.118707152
CGI_10021268,-0.418924166,0.11912405
CGI_10014591,0.304660841,0.119159036
CGI_10015748,0.445300243,0.119159036
CGI_10026120,-0.238278298,0.119159036
CGI_10007767,0.349200938,0.119708844
CGI_10005600,-0.408186761,0.119816151
CGI_10009881,-0.295122649,0.12000147
CGI_10023837,-0.369196557,0.12000147
CGI_10016199,0.44150913,0.12033865
CGI_10023076,0.215648302,0.120838882
CGI_10004063,0.187173678,0.121744323
CGI_10010787,-0.247152651,0.121744323
CGI_10019292,-0.311620946,0.121744323
CGI_10022998,0.196114945,0.121744323
CGI_10019333,-0.252796169,0.121949618
CGI_10022322,-0.313643166,0.121949618
CGI_10011908,0.353773862,0.12207078
CGI_10001078,-0.259634567,0.123831207
CGI_10010920,0.301726649,0.123924374
CGI_10014242,-0.281112939,0.123924374
CGI_10019738,0.440285823,0.123924374
CGI_10010298,0.321497868,0.124166059
CGI_10025001,-0.186529613,0.124166059
CGI_10004824,0.370675216,0.124621671
CGI_10002733,0.421345849,0.125081842
CGI_10005619,-0.23701231,0.125156844
CGI_10017280,-0.212744825,0.125393756
CGI_10020836,0.253718163,0.125406853
CGI_10017356,-0.441582338,0.126239165
CGI_10003005,-0.25042565,0.126520948
CGI_10020172,0.420500367,0.126765525
CGI_10020287,-0.323389261,0.126765525
CGI_10020612,-0.235412814,0.126765525
CGI_10023425,0.440842384,0.126765525
CGI_10016795,-0.289220481,0.126815878
CGI_10021549,-0.281405608,0.128268501
CGI_10026277,0.292657153,0.129208785
CGI_10005566,0.436151328,0.129291394
CGI_10010937,0.444157369,0.129291394
CGI_10014120,-0.287462032,0.129291394
CGI_10013004,-0.20867962,0.130347242
CGI_10016351,0.285642289,0.130555762
CGI_10005667,-0.255088092,0.131012853
CGI_10018627,-0.303003951,0.131012853
CGI_10010968,0.443527157,0.131066094
CGI_10002700,-0.348470832,0.131190161
CGI_10023822,-0.196493877,0.131190161
CGI_10027154,0.389111558,0.131545631
CGI_10023158,0.424672414,0.131739692
CGI_10016515,-0.250076546,0.13342011
CGI_10028856,-0.199465052,0.133484056
CGI_10008610,-0.224494141,0.133854049
