gene ID,log2FC,p-value
CGI_10026720,0.426665859,1.15059E-06
CGI_10006635,0.506024786,1.15697E-06
CGI_10009762,0.534906659,1.20258E-06
CGI_10026437,0.909873423,1.24268E-06
CGI_10006996,0.59048859,1.33615E-06
CGI_10016998,0.875939597,1.39187E-06
CGI_10019930,0.917085594,1.42678E-06
CGI_10018910,1.209649212,1.4547E-06
CGI_10018258,0.631323432,1.51928E-06
CGI_10027278,0.603124688,1.53486E-06
CGI_10023093,0.534454118,1.548E-06
CGI_10014102,0.888671023,1.57786E-06
CGI_10026145,0.489496337,1.57786E-06
CGI_10016955,0.465614434,1.60291E-06
CGI_10024068,1.207014945,1.66451E-06
CGI_10012644,0.780067722,1.72225E-06
CGI_10012051,0.754741838,1.72858E-06
CGI_10016363,0.583912842,1.99534E-06
CGI_10000061,0.96836047,2.01985E-06
CGI_10024715,0.737468431,2.06089E-06
CGI_10011153,1.300463698,2.13717E-06
CGI_10026828,0.508281058,2.15334E-06
CGI_10025150,1.273565832,2.19558E-06
CGI_10007057,0.534950468,2.28317E-06
CGI_10016364,0.610977444,2.75395E-06
CGI_10022124,0.575932464,2.80868E-06
CGI_10023513,0.511282529,2.83016E-06
CGI_10010931,0.597256101,2.90269E-06
CGI_10016506,0.960159619,3.0447E-06
CGI_10006556,0.546949329,3.13744E-06
CGI_10021366,0.495810542,3.5433E-06
CGI_10007557,1.435511334,3.68625E-06
CGI_10011023,1.173715028,3.68625E-06
CGI_10028026,0.821729308,4.26653E-06
CGI_10025457,0.651115527,4.43157E-06
CGI_10000662,1.073068582,4.47323E-06
CGI_10005861,0.67461328,4.51955E-06
CGI_10008712,0.550807317,4.665E-06
CGI_10024911,0.936500565,5.06984E-06
CGI_10013986,0.596133091,5.17637E-06
CGI_10019485,1.169425776,5.30305E-06
CGI_10014308,1.163241882,5.33297E-06
CGI_10016652,0.518955116,5.39622E-06
CGI_10017088,0.806777799,5.63549E-06
CGI_10009760,0.61588106,5.65653E-06
CGI_10024096,0.832819595,5.70722E-06
CGI_10019613,1.43630871,5.70772E-06
CGI_10014162,0.522783905,5.97485E-06
CGI_10027621,0.961305264,6.08003E-06
CGI_10020267,0.992717606,6.15714E-06
CGI_10000475,0.934724717,6.17968E-06
CGI_10008211,0.459064081,6.29125E-06
CGI_10026610,0.58085144,6.31518E-06
CGI_10024219,0.777851796,6.35297E-06
CGI_10002695,0.63173302,6.43526E-06
CGI_10013309,0.754531251,6.57285E-06
CGI_10004300,0.506296765,6.7827E-06
CGI_10020214,0.402469465,7.06196E-06
CGI_10020224,0.734211317,7.31355E-06
CGI_10028476,0.585559249,7.51406E-06
CGI_10001129,0.70273923,8.83285E-06
CGI_10013052,-0.527895314,9.11108E-06
CGI_10026559,-0.437532188,9.45476E-06
CGI_10023376,-0.693459536,9.49108E-06
CGI_10018536,1.308941369,9.81746E-06
CGI_10009017,0.893703544,1.00403E-05
CGI_10004162,0.761459833,1.01551E-05
CGI_10023478,1.214862092,1.0334E-05
CGI_10010403,0.70105439,1.0379E-05
CGI_10015831,0.428734108,1.04125E-05
CGI_10014101,0.786400723,1.04153E-05
CGI_10003439,0.840367389,1.05146E-05
CGI_10023763,0.697665985,1.06816E-05
CGI_10001843,0.704105331,1.11617E-05
CGI_10023761,0.589524672,1.20031E-05
CGI_10018384,0.589513807,1.22262E-05
CGI_10011171,1.0499301,1.23855E-05
CGI_10003220,0.84546335,1.24244E-05
CGI_10002531,0.599073699,1.27649E-05
CGI_10008840,0.714076899,1.32069E-05
CGI_10004030,0.709828541,1.37751E-05
CGI_10017709,0.419772103,1.44996E-05
CGI_10022550,0.790370533,1.46095E-05
CGI_10016499,0.582262393,1.47741E-05
CGI_10025213,1.161611686,1.48557E-05
CGI_10015577,0.510762817,1.50644E-05
CGI_10003813,0.724642939,1.58567E-05
CGI_10005277,0.473583301,1.64707E-05
CGI_10005330,0.81810118,1.6519E-05
CGI_10003767,0.713640331,1.6782E-05
CGI_10006753,0.829246084,1.68728E-05
CGI_10005918,0.570579191,1.94337E-05
CGI_10008842,1.305906614,1.97015E-05
CGI_10007718,0.60203186,1.97918E-05
CGI_10027583,0.656676975,1.99729E-05
CGI_10004348,0.595337932,2.04975E-05
CGI_10013529,0.595589568,2.10758E-05
CGI_10021311,0.756920294,2.19291E-05
CGI_10019510,0.508801503,2.21445E-05
CGI_10013586,1.245785647,2.31249E-05
CGI_10025205,-0.587176535,2.33186E-05
CGI_10023250,0.485437739,2.35141E-05
CGI_10023988,0.421292009,2.46264E-05
CGI_10024605,0.441802473,2.53957E-05
CGI_10016265,0.517714813,2.54476E-05
CGI_10006909,0.488478084,2.56595E-05
CGI_10000511,1.212930744,2.63952E-05
CGI_10012981,0.767705627,2.67274E-05
CGI_10015468,-0.505838149,2.75627E-05
CGI_10005878,0.485024452,2.80026E-05
CGI_10022902,0.609751891,2.80822E-05
CGI_10026352,0.564651901,2.86161E-05
CGI_10022115,0.673435386,2.91824E-05
CGI_10004951,0.810022712,2.95975E-05
CGI_10024758,0.952142409,3.04091E-05
CGI_10012014,0.468760537,3.06651E-05
CGI_10020475,0.446879423,3.09325E-05
CGI_10025825,0.889664112,3.22017E-05
CGI_10027905,0.718290195,3.31906E-05
CGI_10012679,0.446648256,3.45931E-05
CGI_10005241,0.960064786,3.55132E-05
CGI_10026340,0.412322108,3.66827E-05
CGI_10018610,1.198627692,3.84055E-05
CGI_10011184,0.813602905,3.99644E-05
CGI_10019458,0.505713768,4.23695E-05
CGI_10005618,0.998291514,4.42018E-05
CGI_10004824,0.68148309,4.43734E-05
CGI_10005436,0.568086242,4.50892E-05
CGI_10018145,1.037707599,4.68688E-05
CGI_10007922,0.435291674,4.82552E-05
CGI_10000855,0.938308488,4.91497E-05
CGI_10022908,0.815270025,4.9523E-05
CGI_10008332,0.426217864,5.21542E-05
CGI_10026052,0.554295988,5.59481E-05
CGI_10020819,0.969092689,5.8619E-05
CGI_10007838,0.555377266,5.88308E-05
CGI_10022362,0.500211425,6.03031E-05
CGI_10011954,1.054400123,6.25221E-05
CGI_10008415,0.428267268,6.61126E-05
CGI_10028231,0.430922065,6.65114E-05
CGI_10027004,0.412443425,6.67377E-05
CGI_10020589,0.512703552,7.19137E-05
CGI_10015560,-0.548158148,7.29328E-05
CGI_10027513,0.933838976,7.46074E-05
CGI_10025402,0.720189862,7.46451E-05
CGI_10003850,0.487350557,7.70812E-05
CGI_10011002,0.891663325,8.07821E-05
CGI_10011326,0.915335612,8.24082E-05
CGI_10013971,0.454231461,8.29326E-05
CGI_10024220,0.920388341,8.51007E-05
CGI_10023240,0.699586077,8.54854E-05
CGI_10025998,0.766510047,8.55072E-05
CGI_10015942,0.570646182,8.67473E-05
CGI_10023018,0.51680556,8.75612E-05
CGI_10025765,0.550695991,8.78806E-05
CGI_10003635,0.473454147,9.10074E-05
CGI_10009890,1.263096396,9.13042E-05
CGI_10012553,0.595089764,9.23071E-05
CGI_10008413,0.563735827,9.4508E-05
CGI_10004861,0.792362304,9.94024E-05
CGI_10009113,-0.412095373,0.000100297
CGI_10020656,0.668610835,0.000104328
CGI_10001020,0.639519427,0.000108196
CGI_10000837,1.247321592,0.000108975
CGI_10021689,0.65042744,0.000110148
CGI_10024037,0.588507311,0.000110477
CGI_10003664,0.534154419,0.000116137
CGI_10019149,0.571809971,0.000123409
CGI_10012117,0.460255034,0.000123556
CGI_10023722,0.492613659,0.000129927
CGI_10006027,0.709937742,0.000130281
CGI_10020894,0.604488513,0.000136707
CGI_10007528,0.393874447,0.000136809
CGI_10000942,1.14896857,0.000139937
CGI_10007837,0.842716486,0.000142745
CGI_10008867,0.387410889,0.000146455
CGI_10028772,-0.461199438,0.000146455
CGI_10013165,0.481362473,0.000146794
CGI_10012310,0.725170516,0.000151956
CGI_10004634,0.707072736,0.000154065
CGI_10020846,0.983244445,0.00015676
CGI_10013274,1.0899043,0.000157379
CGI_10024076,0.69864551,0.000159221
CGI_10005362,0.928585993,0.000159326
CGI_10023762,0.640697268,0.000159329
CGI_10023361,0.37905336,0.000162223
CGI_10012493,0.567616357,0.000163513
CGI_10000853,0.49599106,0.000170247
CGI_10028255,-0.764774192,0.000173942
CGI_10021930,-0.524316919,0.000175315
CGI_10016755,0.393039583,0.000177683
CGI_10021511,0.65386099,0.000177988
CGI_10028359,-0.547616847,0.000180828
CGI_10028796,0.446376106,0.000180828
CGI_10015808,-0.448878154,0.000188924
CGI_10020090,0.795334544,0.000193533
CGI_10017847,0.691826679,0.000193714
CGI_10002795,0.687005914,0.000193731
CGI_10021322,0.591811966,0.000193908
CGI_10020281,1.109663045,0.000194079
CGI_10000402,0.431796134,0.000195292
CGI_10023268,0.505864713,0.00019639
CGI_10018615,0.465485015,0.000202403
CGI_10010433,0.411667676,0.000204909
CGI_10025759,0.47970515,0.000206847
CGI_10005549,0.622663926,0.000207191
CGI_10006233,1.216802547,0.000208869
CGI_10009603,1.22380399,0.000212553
CGI_10003105,0.58800696,0.000222016
CGI_10012539,0.464301023,0.000229736
CGI_10008967,0.700072316,0.000246285
CGI_10009041,0.44520684,0.000253474
CGI_10003338,0.993474982,0.000254992
CGI_10022220,0.694812586,0.000263919
CGI_10006185,0.496615743,0.000265467
CGI_10028745,0.414922255,0.000273853
CGI_10011322,0.412164077,0.00027394
CGI_10026366,0.363026375,0.000274323
CGI_10010886,0.613255544,0.000275518
CGI_10010764,0.504246761,0.000278997
CGI_10012129,0.44507158,0.000278997
CGI_10021075,0.669510647,0.000281275
CGI_10006757,1.203847371,0.000282184
CGI_10020719,0.731560773,0.000284633
CGI_10016342,0.732683684,0.00028629
CGI_10019486,1.099958444,0.000298842
CGI_10024569,-0.600087465,0.000303668
CGI_10004341,0.71691465,0.000306655
CGI_10005870,0.543814191,0.00031003
CGI_10003316,0.390181823,0.000315091
CGI_10022665,0.901392395,0.000322184
CGI_10024915,0.737727953,0.000334365
CGI_10012722,0.910300688,0.000335864
CGI_10014098,0.789728033,0.000347049
CGI_10008297,0.570506232,0.000354176
CGI_10004207,0.590474542,0.000361896
CGI_10027281,0.540164854,0.000363531
CGI_10018950,0.581232428,0.0003694
CGI_10028369,0.506287147,0.000374602
CGI_10017559,0.810884343,0.000381921
CGI_10011066,0.723573307,0.000386394
CGI_10006495,0.693748554,0.000395924
CGI_10020149,0.536112624,0.000407536
CGI_10007363,1.157838403,0.000415751
CGI_10021566,0.492458732,0.000420101
CGI_10004820,0.524561642,0.000428957
CGI_10012774,0.354773843,0.000432302
CGI_10016808,0.594232638,0.000436279
CGI_10028387,0.725666631,0.000438313
CGI_10000852,0.357446501,0.000446519
CGI_10007840,0.754744187,0.000449158
CGI_10005877,0.423073661,0.00045396
CGI_10016193,0.528110249,0.000459473
CGI_10006234,1.174944676,0.0004651
CGI_10007266,0.974076185,0.000479155
CGI_10003895,0.608651203,0.000483686
CGI_10006025,0.50328784,0.000486118
CGI_10026887,0.388626883,0.000486375
CGI_10023437,-0.382428576,0.000495112
CGI_10006359,0.531296597,0.000499421
CGI_10016806,0.458344271,0.000499708
CGI_10017950,0.754847623,0.000505573
CGI_10027622,0.622695531,0.000512432
CGI_10023117,-0.389663967,0.000516781
CGI_10006805,0.785161178,0.000520381
CGI_10004459,0.613923517,0.000536274
CGI_10028051,0.546499324,0.000543896
CGI_10000263,0.549225404,0.00055048
CGI_10017089,0.962959173,0.000551636
CGI_10024555,-0.394135735,0.000558085
CGI_10028436,-0.538454727,0.000558761
CGI_10011877,0.560320813,0.000559757
CGI_10026213,0.824368046,0.000559757
CGI_10009124,0.653241205,0.000565445
CGI_10026044,0.529095336,0.000568395
CGI_10019522,0.839403149,0.000571183
CGI_10023975,1.057247952,0.000572165
CGI_10023956,-0.375235696,0.00058415
CGI_10014282,-0.73895528,0.000586109
CGI_10006083,1.08646716,0.00059792
CGI_10008977,0.526308844,0.000607505
CGI_10022880,1.056758079,0.000628957
CGI_10017233,1.091268347,0.000631573
CGI_10006755,0.998154977,0.000642124
CGI_10011823,0.39067678,0.000642498
CGI_10023314,0.658343995,0.000643878
CGI_10018146,1.08337362,0.000646541
CGI_10002646,0.903907083,0.000651339
CGI_10003308,0.376677334,0.000672014
CGI_10024726,-0.447855715,0.000675783
CGI_10017947,0.450594451,0.000676509
CGI_10024560,-0.410136125,0.000683621
CGI_10006577,0.427858587,0.00069279
CGI_10021276,0.443011062,0.000705399
CGI_10009748,1.128392126,0.000714412
CGI_10016651,0.604766524,0.000736371
CGI_10002016,0.822362077,0.000743031
CGI_10019073,0.411073382,0.000743258
CGI_10006453,-0.474958544,0.000790374
CGI_10023249,0.745225162,0.000816043
CGI_10022878,1.038813554,0.000821052
CGI_10026041,0.377519766,0.000860493
CGI_10025143,0.53159734,0.000868887
CGI_10026646,0.842761882,0.00087004
CGI_10023863,-0.561718362,0.000876747
CGI_10012477,0.546649898,0.000881122
CGI_10024001,1.126919324,0.000914388
CGI_10011081,-0.36167546,0.000920573
CGI_10025571,0.445609417,0.000923392
CGI_10004402,0.631325724,0.000950913
CGI_10012999,0.64197057,0.000978337
CGI_10028173,0.85009782,0.000978337
CGI_10010672,-0.501656183,0.000985085
CGI_10007177,0.930048611,0.000995161
CGI_10018083,0.408431649,0.001007802
CGI_10018148,0.967646914,0.001008917
CGI_10027209,0.443500204,0.001021743
CGI_10021400,0.446478951,0.00102472
CGI_10026771,0.460688048,0.001026523
CGI_10011483,0.637813517,0.001032484
CGI_10026606,-0.471234842,0.001032484
CGI_10005454,1.027573423,0.001034053
CGI_10011592,-0.536592558,0.001040707
CGI_10017524,1.025596869,0.001041942
CGI_10028227,0.44123344,0.0010501
CGI_10020673,-0.599504195,0.00105613
CGI_10015146,0.533975795,0.001057274
CGI_10010293,0.734538855,0.001074912
CGI_10022944,0.71798694,0.001099663
CGI_10024688,0.517569707,0.001113477
CGI_10023095,0.43193437,0.001131986
CGI_10023379,-0.429334095,0.001155908
CGI_10019864,-0.745431845,0.001157068
CGI_10021885,0.41912676,0.001199464
CGI_10019883,0.769637825,0.001214654
CGI_10019888,0.695545174,0.001244432
CGI_10000865,0.370374491,0.001249435
CGI_10012420,0.61005802,0.001249435
CGI_10006210,0.361691285,0.001262032
CGI_10016528,0.382569016,0.001269655
CGI_10028360,-0.453239535,0.001290025
CGI_10004854,-0.71806421,0.001325297
CGI_10004160,0.812562207,0.001341146
CGI_10014746,0.395129402,0.001341146
CGI_10001818,0.450675281,0.001343575
CGI_10010701,0.735903764,0.001353109
CGI_10012923,0.974449255,0.001411232
CGI_10018855,0.329996546,0.001460581
CGI_10000308,1.096915221,0.001465355
CGI_10007298,-0.876318045,0.001483579
CGI_10013308,0.634133685,0.001484464
CGI_10023960,0.594331276,0.001484464
CGI_10006186,0.444130617,0.001485853
CGI_10003881,1.07332993,0.001499737
CGI_10010664,0.548558177,0.001520497
CGI_10009212,0.370669,0.001524998
CGI_10005238,0.378663997,0.001544826
CGI_10016991,1.004030021,0.001553465
CGI_10024296,0.590150352,0.001595522
CGI_10028473,0.338843669,0.001595522
CGI_10013516,0.602911924,0.001596021
CGI_10022236,0.430868628,0.001596021
CGI_10018707,-0.710688515,0.001602888
CGI_10026772,0.47236723,0.001602888
CGI_10024227,-0.45610282,0.001623512
CGI_10011032,1.057927454,0.001626623
CGI_10020092,0.339073673,0.001626623
CGI_10027309,-0.420666244,0.001626623
CGI_10012531,0.394906887,0.00162956
CGI_10011561,0.626587228,0.001648751
CGI_10011409,0.332934217,0.001688388
CGI_10015225,-0.495363864,0.001688729
CGI_10009747,0.634942444,0.001714196
CGI_10016153,0.399629594,0.001726698
CGI_10021076,0.674800144,0.001734065
CGI_10027189,0.592585758,0.001766592
CGI_10006830,1.082519579,0.001770829
CGI_10004842,-0.506046083,0.001772281
CGI_10005393,0.540977643,0.001772281
CGI_10016708,-0.469121216,0.001793878
CGI_10025420,0.449551173,0.001798899
CGI_10003693,1.038428033,0.001801961
CGI_10028474,0.580783648,0.001801961
CGI_10015629,0.597499463,0.001807334
CGI_10022879,0.97035686,0.001815409
CGI_10021871,0.555545243,0.001825612
CGI_10004072,0.358939772,0.001869626
CGI_10015316,0.420932578,0.00187273
CGI_10013101,0.383726775,0.001878596
CGI_10002461,1.077691426,0.001880567
CGI_10014777,0.763302979,0.00188948
CGI_10003226,0.764139997,0.001903478
CGI_10026223,0.588057943,0.001913886
CGI_10028732,0.56305928,0.001918553
CGI_10026383,-0.337875319,0.002020245
CGI_10010422,0.436700213,0.002027567
CGI_10024586,-0.498701631,0.002043485
CGI_10019870,0.970045782,0.002062639
CGI_10013130,0.441043712,0.002085596
CGI_10018463,0.667313347,0.002100881
CGI_10020391,-0.359970543,0.002110775
CGI_10022111,0.33350086,0.002134568
CGI_10004054,0.328158088,0.002159698
CGI_10021278,0.928182204,0.002160957
CGI_10010147,0.354100348,0.002175903
CGI_10004134,0.918221405,0.002183083
CGI_10003844,0.945633085,0.002212169
CGI_10018220,0.395804706,0.002218221
CGI_10014894,-0.564229887,0.002281973
CGI_10006180,0.880236792,0.002326096
CGI_10009812,0.309334854,0.002364657
CGI_10003658,-0.415036808,0.002395755
CGI_10016396,0.815765348,0.002415281
CGI_10004701,0.779953684,0.002452744
CGI_10008793,0.531296785,0.002476937
CGI_10001076,0.778206867,0.002518619
CGI_10012215,-0.620017483,0.002518619
CGI_10019386,0.486756282,0.002518619
CGI_10002395,0.500121396,0.002525654
CGI_10008993,0.958808174,0.002525654
CGI_10013089,0.408872131,0.002525654
CGI_10014779,0.821319288,0.002525654
CGI_10027193,-0.466602674,0.002536454
CGI_10024642,-0.424691639,0.002554942
CGI_10013638,0.475240985,0.002555145
CGI_10018806,0.325859567,0.002557411
CGI_10016075,-0.413125431,0.002571113
CGI_10019481,0.378092742,0.002603088
CGI_10024309,-0.439447218,0.00261491
CGI_10015095,0.756507488,0.002683223
CGI_10023509,0.372284767,0.002701462
CGI_10006249,0.477494003,0.002728992
CGI_10004304,0.412557653,0.00274918
CGI_10006754,0.5353225,0.00274918
CGI_10012213,-0.422245067,0.00274918
CGI_10026396,0.923656073,0.00274918
CGI_10026088,0.377063571,0.002800098
CGI_10013954,-0.372384438,0.002803245
CGI_10018838,0.380835227,0.002803245
CGI_10004240,0.717187952,0.002830123
CGI_10019746,0.804724144,0.002986772
CGI_10009030,-0.535372728,0.003064655
CGI_10004156,0.374235361,0.003068649
CGI_10014534,1.040790779,0.00308195
CGI_10028298,0.348610313,0.00308195
CGI_10002037,0.496142387,0.003099414
CGI_10027298,0.354958156,0.003099414
CGI_10021977,-0.457305059,0.003119803
CGI_10003351,0.909919809,0.003125467
CGI_10022455,0.57386835,0.003143966
CGI_10005314,-0.540453399,0.003145234
CGI_10016563,0.376631852,0.003150343
CGI_10028343,-0.361256337,0.003158319
CGI_10019928,-0.428796823,0.003180286
CGI_10019092,0.779481729,0.003183256
CGI_10022231,0.639028378,0.003184024
CGI_10027047,-0.521092744,0.003184024
CGI_10017617,0.465054556,0.003210937
CGI_10023911,0.348459681,0.003219908
CGI_10004679,-0.506231956,0.003223634
CGI_10016630,0.529381972,0.003223634
CGI_10005508,-0.525372614,0.003272976
CGI_10006621,-0.359269612,0.003272976
CGI_10014265,0.538142568,0.003272976
CGI_10005248,0.298352144,0.003307658
CGI_10013387,0.636523268,0.003307658
CGI_10024989,0.356883113,0.003344437
CGI_10012741,0.346224295,0.003401954
CGI_10006436,0.559703186,0.003420788
CGI_10003710,1.021223529,0.003426478
CGI_10010857,0.324767669,0.003483343
CGI_10024363,0.37400654,0.003487202
CGI_10028435,-0.494808933,0.003638741
CGI_10017694,0.577723073,0.003651517
CGI_10027640,0.489773747,0.003656881
CGI_10008058,-0.82262352,0.003660254
CGI_10006791,0.290038435,0.003665088
CGI_10020845,0.612697686,0.003687581
CGI_10017072,0.404259134,0.003798665
CGI_10018305,-0.515109778,0.003803297
CGI_10002794,0.81987755,0.003882246
CGI_10005094,0.727848333,0.003926271
CGI_10004069,0.519908213,0.003964098
CGI_10007794,0.683816493,0.003977761
CGI_10015318,-0.462413705,0.003997062
CGI_10004347,0.949633209,0.004001144
CGI_10001858,-0.727342414,0.004117995
CGI_10005704,0.87791426,0.004127535
CGI_10026428,0.559445804,0.004137109
CGI_10026369,0.683674389,0.004150191
CGI_10016949,0.290168209,0.00418284
CGI_10000687,0.63764041,0.004306243
CGI_10007011,0.466417225,0.004306243
CGI_10019588,-0.389848937,0.004313351
CGI_10018757,-0.529437649,0.004413699
CGI_10019949,0.55094044,0.004440231
CGI_10004534,0.493627719,0.004442216
CGI_10018270,-0.487283721,0.004480254
CGI_10024377,0.334519606,0.004541392
CGI_10002009,0.313887298,0.004602215
CGI_10003823,0.402283362,0.00464262
CGI_10011464,0.793716729,0.004666754
CGI_10016825,0.50951641,0.004675783
CGI_10018327,-0.332033916,0.004675783
CGI_10000232,0.460804744,0.004679394
CGI_10016804,0.456522816,0.00474633
CGI_10017582,0.293550213,0.004851551
CGI_10026814,-0.358166375,0.004879052
CGI_10000658,0.818371267,0.004913188
CGI_10006494,0.674866114,0.004969451
CGI_10022606,0.894512753,0.004972737
CGI_10005156,0.439605041,0.004988437
CGI_10015044,0.44922471,0.005057667
CGI_10004197,-0.397004631,0.005068724
CGI_10000286,0.604338509,0.005081163
CGI_10012775,0.356253734,0.005084881
CGI_10008832,0.321741312,0.005096824
CGI_10019735,-0.552038744,0.005135409
CGI_10009323,0.33944976,0.005145402
CGI_10026193,-0.434691426,0.005165196
CGI_10016261,0.524682793,0.005218713
CGI_10023603,0.946282898,0.005218713
CGI_10004716,0.57074203,0.005247972
CGI_10003104,0.452320753,0.005257798
CGI_10023759,0.404302706,0.005369983
CGI_10002518,0.751343859,0.005383022
CGI_10023682,0.54816241,0.005390246
CGI_10005034,0.534748731,0.005392901
CGI_10022856,0.262759522,0.005439051
CGI_10024641,0.32516091,0.005520324
CGI_10024171,-0.404157731,0.005539764
CGI_10018397,0.988478292,0.005552845
CGI_10012078,0.305256353,0.005555994
CGI_10020938,0.428665525,0.005595577
CGI_10000864,0.385696692,0.005630962
CGI_10013226,-0.501138445,0.005639566
CGI_10005854,-0.346345668,0.005695945
CGI_10010798,0.934099547,0.005762881
CGI_10024768,0.390881029,0.005809897
CGI_10019810,-0.426479885,0.005856404
CGI_10006854,-0.465017144,0.005903014
CGI_10028807,0.95491981,0.005997564
CGI_10012199,-0.861391804,0.006008378
CGI_10022749,-0.455928252,0.006076447
CGI_10025298,0.409079782,0.00609871
CGI_10007455,0.354830595,0.006115438
CGI_10027105,0.914231225,0.006115438
CGI_10010840,0.665194254,0.006132683
CGI_10011554,0.430231523,0.006147153
CGI_10012815,0.377017502,0.006303149
CGI_10008298,0.478735451,0.006429679
CGI_10023634,0.430531263,0.006492838
CGI_10024073,0.952962663,0.006506612
CGI_10002594,0.293003683,0.006518758
CGI_10023094,0.476605401,0.006564677
CGI_10014250,0.47908921,0.00657499
CGI_10001204,0.527015406,0.006618528
CGI_10004544,-0.513423508,0.00664484
CGI_10028033,-0.583848084,0.00664484
CGI_10003927,0.402248526,0.006657816
CGI_10013402,0.42699255,0.006657816
CGI_10028310,0.95727926,0.006683273
CGI_10019086,0.386014283,0.006736698
CGI_10000082,0.450147008,0.00678869
CGI_10002702,0.759541748,0.006790487
CGI_10014096,0.974062263,0.006806017
CGI_10020454,0.309384392,0.006817203
CGI_10015282,-0.410862401,0.006854964
CGI_10026554,0.471769406,0.006854964
CGI_10028328,0.586275828,0.006920119
CGI_10000279,0.865702525,0.006935495
CGI_10008477,0.448859354,0.007015912
CGI_10015226,0.342153006,0.007015912
CGI_10028814,-0.69509221,0.007015912
CGI_10009052,-0.453289293,0.007030123
CGI_10020734,0.970742459,0.00715038
CGI_10007109,-0.53526073,0.007186036
CGI_10016814,-0.535786632,0.007207305
CGI_10005089,0.633159122,0.007215441
CGI_10006869,-0.432006284,0.007235513
CGI_10022118,0.706545478,0.007235513
CGI_10021844,0.367942467,0.007329406
CGI_10022179,0.894275317,0.007376332
CGI_10004433,0.560670875,0.007405835
CGI_10027798,0.883197146,0.00747206
CGI_10019877,0.334623422,0.007502394
